-0.07185253835856287, 243.84615384615384
1.7992462156317544, 253.0769230769231
6.059075275460813, 260.76923076923083
8.947840593141798, 253.0769230769231
10.892258263824523, 243.07692307692307
12.827877664504165, 235.3846153846154
14.26346205334157, 233.84615384615384
18.505694573164448, 246.15384615384616
20.82403871897847, 263.0769230769231
24.10432705179693, 277.69230769230774
25.966627535784163, 289.2307692307693
27.823062506435996, 302.3076923076923
31.120947379260627, 312.3076923076923
34.44229430542683, 316.1538461538462
38.760778498609824, 308.46153846153845
41.18470188446091, 297.69230769230774
44.997285552466266, 297.69230769230774
48.33329626197096, 297.69230769230774
51.67517248481104, 296.1538461538462
55.48775615281639, 296.1538461538462
59.2563484708063, 307.69230769230774
60.65967253629903, 314.61538461538464
62.533704046957055, 323.0769230769231
67.29356811862836, 324.61538461538464
74.4333642261353, 326.92307692307696
77.73711461229533, 335.3846153846154
80.54376274328082, 349.2307692307693
82.40899598393574, 360
83.80938729276077, 367.69230769230774
86.18052105859336, 370.76923076923083
90.01949953660797, 363.84615384615387
93.38190505612191, 356.92307692307696
96.26480486046749, 350.76923076923083
100.10378333848213, 343.84615384615387
104.41053650499431, 339.2307692307693
107.26410874266297, 340.7692307692308
110.58252291216148, 345.3846153846154
113.89800432499227, 350.76923076923083
117.69005869632376, 356.1538461538462
121.02020389249303, 357.69230769230774
124.3914076820101, 348.4615384615385
128.7040263618577, 342.3076923076923
131.1191514777057, 333.84615384615387
134.00205128205124, 327.69230769230774
136.8761528163938, 323.84615384615387
142.11845535990113, 323.84615384615387
145.44273504273502, 326.92307692307696
148.77874575223973, 326.92307692307696
153.08256616208422, 323.0769230769231
155.9654659664298, 316.92307692307696
158.3659272989393, 312.3076923076923
160.7634558747812, 308.46153846153845
162.69614251879307, 301.53846153846155
164.14932344763668, 295.38461538461536
165.13472968798266, 286.9230769230769
167.07328184533003, 278.46153846153845
167.57331685717224, 272.3076923076923
169.0382288126866, 263.0769230769231
171.45628668520237, 253.84615384615387
176.71618576871583, 249.23076923076925
181.95555555555552, 250.00000000000003
186.24471218206156, 250.00000000000003
192.43136237256715, 252.30769230769232
196.69705694573167, 258.46153846153845
200.02426938523325, 260.76923076923083
206.24904541241887, 253.0769230769231
208.6612377715992, 245.3846153846154
210.60565544228194, 235.3846153846154
213.49148800329522, 228.46153846153845
218.24548656163114, 231.53846153846155
222.99948511996706, 234.6153846153846
228.70076408196883, 239.23076923076923
236.80250437648027, 239.23076923076923
244.4364699824941, 236.92307692307693
248.7432231490062, 232.3076923076923
253.52948203068678, 226.9230769230769
258.3216064257027, 220.00000000000003
262.6166285655442, 218.46153846153848
266.4174812068788, 221.53846153846152
271.63632169704454, 227.6923076923077
273.998657192874, 233.0769230769231
277.32880238904335, 234.6153846153846
284.0008238080527, 234.6153846153846
288.77241890639476, 233.0769230769231
292.0996313458964, 235.3846153846154
297.8067758212336, 238.46153846153845
302.5490433528987, 244.6153846153846
306.8059396560601, 253.0769230769231
310.10089177221704, 263.84615384615387
312.9398002265472, 269.2307692307693
317.2348223663886, 267.69230769230774
322.00348470806296, 266.9230769230769
328.1842693852332, 270.7692307692308
334.3533230357326, 277.69230769230774
341.01947894140665, 279.2307692307693
346.2793780249202, 274.61538461538464
349.6271197610956, 271.53846153846155
355.313734939759, 280
